Country,Year,AnnualMeanTemp,TempVolatility,iso_code,population,gdp,co2,co2_per_capita,cumulative_co2,ghg_per_capita,greenhouse_gas,gdp_per_capita,carbon_intensity_elec,electricity_generation,CoalShare,GasShare,NuclearShare,HydroShare,SolarShare,WindShare,RenewablesShare,Low_carbonShare
Slovakia,2019,12.363354998452492,7.844369387112577,SVK,5450627.0,148579167627.0,33.853,6.211,3870.448,7.716,42.057,27259.096545590077,171.22,28.21,8.294930875576036,10.882665721375398,54.16518964906061,15.455512229705779,2.0914569301666077,0.03544842254519674,23.573200992555833,77.73839064161643
Slovakia,2020,7.038557213930349,5.239667302449736,SVK,5455028.0,143565091421.0,31.176,5.715,3901.624,6.387,34.839,26317.938500224012,158.54,28.51,6.524026657313223,12.521922132585056,54.156436338126966,15.854086285513851,2.3149772009821117,0.0,24.026657313223428,78.1830936513504
Spain,2000,14.824225865209472,5.6395005748554405,ESP,41019772.0,1094998702299.0,309.26,7.539,8864.125,8.812,361.474,26694.412204412056,470.89,220.92,35.8002896976281,9.13452833604925,28.15951475647293,12.791960890820208,0.004526525439072968,2.1410465326815142,15.611986239362666,43.7715009958356
Spain,2001,14.785388127853881,6.191775713220129,ESP,41245602.0,1147959133197.0,311.031,7.541,9175.155,8.902,367.158,27832.279746989752,422.49,233.07,30.149740421332645,10.022739949371434,27.335135367057106,17.544085467885186,0.008581112970352255,2.900416183979062,21.152443471918307,48.48757883897542
Spain,2002,15.275315481686674,4.920737079759449,ESP,41755703.0,1191323484900.0,331.028,7.928,9506.185,9.411,392.943,28530.79697640344,481.89,239.91,33.83768913342504,13.500896169396858,26.2681839022967,8.844983535492476,0.008336459505647952,3.893126589137593,13.82601809011713,40.09420199241382
Spain,2003,16.391174080845015,6.826562954394535,ESP,42506540.0,1239651963472.0,335.539,7.894,9841.724,9.432,400.935,29163.793700263537,429.23,257.3,29.0439176059075,15.301204819277107,24.049747376603186,15.732607850757867,0.007773027594247959,4.691022153128643,21.667314418966185,45.71706179556937
Spain,2004,15.668488160291439,6.352953060427574,ESP,43234562.0,1289831715789.0,352.139,8.145,10193.862,9.53,412.024,29833.34758402317,449.12,276.61,28.596218502584865,20.049889736452045,22.996276345757565,11.236036296590866,0.007230396587252811,5.675861320993456,18.12298904594917,41.11926539170673
Spain,2005,15.75773718924404,7.088353659812434,ESP,43958883.0,1348839731490.0,367.447,8.359,10561.31,9.601,422.042,30684.12205765101,475.06,289.46,27.31292752021005,27.295653976369792,19.87839425136461,6.35320942444552,0.017273543840254268,7.3170731707317085,14.60305396255096,34.48144821391557
Spain,2006,16.011618467782853,6.403505611740346,ESP,44695446.0,1415738502534.0,358.869,8.029,10920.179,9.186,410.581,31675.22934068048,432.76,295.59,22.578571670218885,30.640414087080075,20.342366115227176,8.78243512974052,0.04059677255658175,7.882540004736291,17.642680740214487,37.98504685544166
Spain,2007,14.706807081807082,5.698773552560547,ESP,45516501.0,1481143208580.0,366.469,8.051,11286.647,9.249,420.984,32540.79676686923,438.85,301.86,24.117140396210164,31.40528721924071,18.253494997681045,9.04724044258928,0.17226528854435832,9.133373086861459,19.31358908103094,37.567084078711986
Spain,2008,14.944139194139193,5.596515894157728,ESP,46235055.0,1510615290401.0,335.284,7.252,11621.932,8.35,386.06,32672.509860775554,390.23,309.79,15.723554666064107,38.99415733238645,19.03547564479163,7.54059201394493,0.8328222344168631,10.636237451176605,20.061977468607765,39.097453113399396
Spain,2009,15.68131868131868,6.256543155587766,ESP,46635182.0,1468765814163.0,296.159,6.351,11918.091,7.483,348.993,31494.8018035611,355.02,290.72,12.352091359383598,37.06315354980737,18.14804623004953,9.084342322509631,2.0844799119427626,13.11227297743533,25.481563015960372,43.629609246009906
Spain,2010,14.877777777777778,6.328971853026388,ESP,46840469.0,1480376411582.0,282.585,6.033,12200.677,7.064,330.881,31604.645367278452,288.25,297.8,8.505708529214237,31.850235057085293,20.815983881799866,14.204163868368031,2.414372061786434,14.865681665547347,32.83075889858966,53.64674278038952
Spain,2011,16.110553018772197,5.817321665513569,ESP,46998040.0,1477187548437.0,283.275,6.027,12483.951,7.532,354.0,31430.833039782083,337.28,291.54,15.08540852027166,29.33045208204706,19.798312409960893,10.495986828565549,3.2242573917815736,14.721822048432461,30.023324415174592,49.821636825135485
Spain,2012,15.636156648451731,6.658027934529382,ESP,47018323.0,1433478645419.0,277.432,5.901,12761.383,6.948,326.7,30487.660000527878,351.11,293.95,18.734478652832117,24.939615580881103,20.911719680217725,6.990984861370982,4.072121109032149,16.82939275386971,29.586664398707264,50.498384078924985
Spain,2013,15.354642313546425,6.436754779321757,ESP,46860394.0,1413362053623.0,252.109,5.38,13013.493,6.465,302.976,30161.121855334804,286.86,281.46,14.190293469764798,20.44340225964613,20.15561713920273,13.099552334257089,4.654302565195765,19.76835074255667,39.58288922049314,59.738506359695876
Spain,2014,16.37657712657713,5.678392465821621,ESP,46720187.0,1433089409797.0,253.658,5.429,13267.15,6.513,304.311,30673.880003883547,288.99,274.44,15.963416411601807,17.224165573531554,20.882524413350826,14.272700772482146,4.981052324734004,18.95131904970121,40.176359131321966,61.05888354467278
Spain,2015,16.150997150997153,6.243297050189701,ESP,46683683.0,1488098863146.0,270.248,5.789,13537.398,6.845,319.558,31876.209577252077,328.5,277.17,18.53375184904571,18.941443879207707,20.637154093155825,10.15261391925533,5.000541184110834,17.794133564238553,35.02543565320922,55.66258974636504
Spain,2016,15.907560875792921,5.92188455152132,ESP,46732768.0,1533303930046.0,259.555,5.554,13796.953,6.635,310.051,32810.03877292267,282.93,270.7,13.457702253417066,19.516069449575177,21.65866272626524,13.446619874399705,5.038788326560769,18.0642777983007,38.65164388622091,60.310306612486144
Spain,2017,15.958092338914259,6.354510906570057,ESP,46868594.0,1578931492849.0,273.484,5.835,14070.437,6.838,320.494,33688.47575946059,329.17,272.38,16.568764226448344,23.51127101843014,21.30846611351788,6.725897642998752,5.2867317717894124,18.037300829723183,32.2821058814891,53.590571995006975
Spain,2018,15.800593411090649,6.410318634653367,ESP,47092817.0,1615001473949.0,268.521,5.702,14338.957,6.811,320.733,34294.008658454215,290.86,271.4,13.75829034635225,21.37067059690494,20.549005158437733,12.649226234340457,4.694178334561534,18.750921149594696,38.271923360353725,58.82092851879145
Spain,2019,15.882452888476985,6.106697778365212,ESP,47435121.0,1647042667976.0,250.674,5.285,14589.632,6.318,299.701,34722.008361188746,246.67,270.52,4.753807481886737,30.94410764453645,21.569569717580958,9.112080437675587,5.581842377643058,20.571491941446105,37.33180541179949,58.90137512938046
Spain,2020,12.129076838032061,3.7257580372068593,ESP,47679482.0,1460507935923.0,211.765,4.441,14801.396,5.523,263.355,30631.791174304286,199.1,259.47,2.127413573823563,26.877866420010015,22.46887886846263,11.758584807492195,7.966238871545843,21.75203299032643,43.854780899525956,66.32365976798859
Sweden,2000,8.48816029143898,6.353489024713604,SWE,8872099.0,303452362920.0,54.892,6.187,4015.083,7.879,69.902,34202.995584246746,44.89,145.23,1.1292432692969772,0.3305102251600909,39.46842938786752,54.10727811058321,0.0,0.3167389657784205,57.24712524960408,96.71555463747161
Sweden,2001,7.629680365296804,8.317299242457159,SWE,8896018.0,308398096624.0,55.782,6.27,4070.866,8.091,71.973,34666.98208389417,46.78,161.6,1.1633663366336633,0.24752475247524752,44.62252475247525,48.92326732673268,0.0,0.297029702970297,51.55940594059406,96.18193069306932
Sweden,2002,8.106327160493827,8.698737085552299,SWE,8925045.0,317463771012.0,56.634,6.345,4127.5,8.153,72.766,35569.99107701978,56.24,146.7,1.6155419222903886,0.38173142467621,46.42808452624404,45.23517382413088,0.0,0.41581458759372875,48.50034083162919,94.92842535787321
Sweden,2003,7.8224670951943684,8.444578693900937,SWE,8958434.0,326402407102.0,57.221,6.387,4184.72,8.412,75.363,36435.20810690797,68.54,135.39,2.1050299135829826,0.5391831006721324,49.79688307851393,39.54501809587119,0.0,0.5022527513110274,43.37838835955388,93.17527143806782
Sweden,2004,7.248482088646024,7.4222312572294875,SWE,8993805.0,341901244849.0,56.428,6.274,4241.148,8.756,78.748,38015.19433087553,48.03,151.56,0.6664027447875429,0.5146476642913698,51.12826603325416,39.66745843230404,0.0,0.5674320401161256,44.985484296648195,96.11375032990233
Sweden,2005,7.5727549467275495,7.483921664369264,SWE,9029771.0,354496929423.0,53.787,5.957,4294.936,8.497,76.726,39258.684347919785,43.13,158.36,0.4104571861581207,0.37888355645364985,45.705986360191964,45.971204849709515,0.0,0.5872695125031574,51.288204091942404,96.99419045213436
Sweden,2006,8.093911719939117,8.640838348293832,SWE,9080628.0,372234670461.0,53.651,5.908,4348.586,8.252,74.935,40992.17261856779,49.69,143.28,0.6141820212171971,0.41876046901172526,46.747627024008935,43.07649357900614,0.0,0.6839754327191513,49.59519821328867,96.34282523729759
Sweden,2007,7.941239316239317,6.986679986357335,SWE,9148280.0,387881844813.0,52.879,5.78,4401.465,8.116,74.248,42399.42861532441,46.03,148.82,0.43676925144469836,0.5577207364601532,45.00067195269453,44.456390270124984,0.0,0.9608923531783362,52.02929713748152,97.02996909017607
Sweden,2008,8.260121765601218,6.228155799462941,SWE,9219903.0,388980516356.0,50.765,5.506,4452.23,7.847,72.347,42189.22003365979,47.83,149.9,0.3402268178785857,0.4136090727151434,42.62174783188792,46.07738492328218,0.0,1.33422281521014,54.30953969312875,96.93128752501669
Sweden,2009,7.344017094017094,7.408581193668876,SWE,9298738.0,373026350439.0,47.143,5.07,4499.374,7.389,68.712,40115.8039337166,51.1,136.6,0.37335285505124455,1.1420204978038069,38.19180087847731,48.20644216691068,0.007320644216691069,1.8228404099560762,58.42606149341143,96.61786237188872
Sweden,2010,5.578082191780822,9.761866866730363,SWE,9378234.0,399838964466.0,53.029,5.654,4552.402,8.036,75.368,42634.78224855554,63.73,148.45,0.6871000336813743,1.9602559784439206,38.95587739979791,44.728864937689465,0.006736274840013473,2.350959919164702,55.298080161670605,94.25395756146851
Sweden,2011,8.117199391171994,7.870886195250944,SWE,9449263.0,397617949429.0,49.114,5.198,4601.516,7.316,69.135,42079.25522117439,52.3,150.28,0.4391801969656641,1.0513707745541656,40.23822198562683,44.20415224913496,0.006654245408570668,4.065743944636678,55.95554964067075,96.19377162629758
Sweden,2012,6.81906496660595,7.36217288367725,SWE,9519477.0,395278763366.0,46.607,4.896,4648.123,7.085,67.445,41523.15966160746,44.7,166.44,0.2883922134102379,0.5527517423696228,38.47632780581591,47.422494592646004,0.012016342225426581,4.307858687815429,59.06633020908436,97.54265801490027
Sweden,2013,7.322831050228311,8.035157149857039,SWE,9600620.0,399973749048.0,45.106,4.698,4693.229,6.711,64.433,41661.24157064856,44.7,153.03,0.4247533163432007,0.5554466444488009,43.429392929490945,40.096713062798145,0.02613866562112004,6.43011174279553,54.0351565052604,97.46454943475136
Sweden,2014,8.367673992673993,6.8007000425736575,SWE,9696438.0,410604225974.0,43.385,4.474,4736.614,6.417,62.225,42345.88268124851,40.18,153.56,0.24094816358426674,0.27350872623078926,42.250586090127634,41.52122948684553,0.03256056264652253,7.319614482938265,55.84136493878614,98.09195102891377
Sweden,2015,8.095848595848597,5.8491923220524935,SWE,9799483.0,429037422635.0,43.31,4.42,4779.924,6.41,62.81,43781.638545115085,40.86,162.0,0.24074074074074076,0.2777777777777778,34.783950617283956,46.48765432098765,0.06172839506172839,10.074074074074074,63.27160493827161,98.05555555555556
Sweden,2016,7.709177409453653,7.611803839014524,SWE,9923281.0,437921057919.0,43.308,4.364,4823.232,6.391,63.422,44130.67189360051,42.98,155.89,0.16678427096029252,0.4362050163576882,40.477259606132534,39.78446340368209,0.08980691513246522,9.930078901789726,57.17493104111874,97.65219064725127
Sweden,2017,7.483561643835617,6.593622666542715,SWE,10057864.0,449166531542.0,42.355,4.211,4865.588,6.327,63.633,44658.24269864854,42.5,164.23,0.194848687815868,0.2009377093101139,40.0048712171954,39.66388601351763,0.14004749436765512,10.722766851366986,57.88223832430129,97.88710954149668
Sweden,2018,8.371037242228379,8.808330522494154,SWE,10175400.0,457925387676.0,41.856,4.113,4907.444,6.108,62.154,45003.18293885253,42.73,163.36,0.2081292850146915,0.23261508325171398,41.96253672869735,38.08153770812928,0.25097943192948086,10.17384916748286,55.79701273261508,97.75954946131242
Sweden,2019,8.096100278551532,6.912314105991471,SWE,10279120.0,467020665386.0,40.772,3.967,4948.216,6.0,61.677,45433.91510031987,42.34,168.42,0.12468827930174563,0.17218857617860112,39.26493290583066,38.81368008550054,0.4037525234532716,11.786011162569768,58.745992162451024,98.01092506828168
Sweden,2020,4.353648424543947,2.245281809360288,SWE,10353682.0,456885314424.0,36.622,3.537,4984.838,5.448,56.409,44127.810224806984,38.71,163.78,0.0,0.06105751618024179,30.040297960678963,44.19953596287703,0.6411039198925388,16.80302845280254,68.46989864452314,98.51019660520211
Switzerland,2000,10.590043553124683,6.5261137068038115,CHE,7184003.0,315545366882.0,43.621,6.072,2188.997,7.384,53.043,43923.33450890819,33.58,66.12,0.0,1.3006654567453115,40.003024803387774,55.70175438596491,0.01512401693889897,0.0,56.98729582577132,96.99032062915909
Switzerland,2001,10.128021531586432,6.8163226983964,CHE,7226391.0,325520166982.0,45.085,6.239,2234.082,7.558,54.617,45046.02186374914,33.36,71.05,0.0,1.1963406052076002,37.73399014778325,58.14215341308938,0.014074595355383534,0.0,59.39479239971851,97.12878254750177
Switzerland,2002,10.455699455236921,6.010508443230296,CHE,7278744.0,331802188855.0,43.467,5.972,2277.549,7.2,52.404,45585.0884239094,34.25,65.41,0.0,1.3606482189267697,41.6297202262651,53.76853692096011,0.015288182235132243,0.0,55.1903378688274,96.82005809509249
Switzerland,2003,10.814169215086647,8.573694221181302,CHE,7333451.0,337991874208.0,44.651,6.089,2322.2,7.287,53.437,46089.06150842216,34.44,65.34,0.0,1.423324150596878,42.07223752678297,53.19865319865319,0.030609121518212427,0.0,54.6678910315274,96.74012855831037
Switzerland,2004,10.060933536276002,6.91482401059628,CHE,7384196.0,353894703206.0,45.231,6.125,2367.431,7.255,53.571,47925.96285445294,35.23,63.87,0.0,1.4717394708000626,42.210740566776266,52.84170972287458,0.03131360576170346,0.01565680288085173,54.423046813840614,96.63378738061688
Switzerland,2005,9.832927076985579,7.689069132122842,CHE,7431824.0,371135459405.0,45.776,6.159,2413.207,7.283,54.125,49938.67715449128,38.06,57.8,0.0,1.505190311418685,40.38062283737025,54.03114186851211,0.03460207612456748,0.01730103806228374,55.86505190311419,96.24567474048445
Switzerland,2006,10.564485032978183,7.8675806128807135,CHE,7478514.0,393075108386.0,45.365,6.066,2458.572,7.193,53.789,52560.59002978399,36.21,62.13,0.0,1.2715274424593592,44.777080315467565,49.83099951714148,0.03219056816352809,0.016095284081764045,51.714147754707874,96.49122807017544
Switzerland,2007,10.676231176231177,6.315242854895918,CHE,7545386.0,416832821635.0,43.359,5.746,2501.931,6.86,51.762,55243.405921844154,34.47,66.43,0.0,1.1139545386120728,42.02920367303929,53.063374981183195,0.045160319132921865,0.030106879421947914,54.914948065632984,96.94415173867229
Switzerland,2008,10.229514838448292,6.712143627081498,CHE,7641730.0,433739216893.0,44.701,5.85,2546.632,6.949,53.106,56759.29624482938,34.16,67.04,0.0,1.0889021479713603,41.31861575178997,53.75894988066825,0.05966587112171837,0.029832935560859183,55.68317422434367,97.00178997613365
Switzerland,2009,10.6500814000814,7.844247643590557,CHE,7737644.0,431737407420.0,43.526,5.625,2590.158,6.643,51.404,55797.011004900196,34.05,66.67,0.0,1.0649467526623668,41.53292335383231,53.5773211339433,0.07499625018749063,0.02999850007499625,55.542222888855555,97.07514624268786
Switzerland,2010,9.560426179604264,7.690001375268248,CHE,7825750.0,451139715920.0,45.034,5.755,2635.192,6.764,52.932,57648.11243906335,35.88,66.05,0.0,1.5594246782740349,39.87887963663891,54.595003785011365,0.13626040878122633,0.06056018168054504,56.729750189250574,96.60862982588948
Switzerland,2011,10.69431760527651,6.5736228942849095,CHE,7914379.0,467103594697.0,40.973,5.177,2676.165,6.136,48.563,59019.61413485505,36.26,62.88,0.0,1.5267175572519083,42.47773536895674,51.51081424936387,0.27035623409669207,0.11132315521628498,54.10305343511451,96.58078880407123
Switzerland,2012,10.07989273426432,7.409340657463162,CHE,7998927.0,472611933649.0,42.242,5.281,2718.407,6.233,49.857,59084.416403475116,36.25,68.13,0.0,1.3356817848231324,37.34037868780273,56.65639219139881,0.44033465433729635,0.13210039630118892,59.48921180096875,96.82959048877147
Switzerland,2013,9.4324200913242,7.618309064553884,CHE,8091199.0,481081829913.0,43.183,5.337,2761.59,6.31,51.056,59457.42156545649,35.52,68.69,0.0,1.0918619886446352,37.83665744649876,55.9906827776969,0.7279079924297569,0.13102343863735624,59.20803610423643,97.04469355073519
Switzerland,2014,10.85454822954823,5.80351006055552,CHE,8190238.0,492386642888.0,39.244,4.792,2800.834,5.727,46.902,60118.72217730425,34.39,70.08,0.0,0.7134703196347032,39.32648401826484,54.28082191780822,1.1986301369863013,0.14269406392694065,58.03367579908676,97.36015981735162
Switzerland,2015,10.777574277574278,7.382113806816123,CHE,8283940.0,500484653705.0,38.756,4.678,2839.59,5.609,46.464,60416.25768716336,35.57,66.07,0.0,0.953534130467686,34.947782654760104,57.90827909792644,1.6951717874981085,0.16649008627213563,62.23702134100198,97.18480399576207
Switzerland,2016,10.212707182320441,6.878485326431597,CHE,8374903.0,510838097521.0,39.225,4.684,2878.815,5.604,46.936,60996.300198462,39.44,61.1,0.0,1.4075286415711947,34.61538461538461,56.66121112929623,2.176759410801964,0.18003273322422259,61.88216039279869,96.49754500818331
Switzerland,2017,10.427803145611366,7.580505116468924,CHE,8453630.0,517799793781.0,38.234,4.523,2917.049,5.464,46.192,61251.76921405361,39.73,60.15,0.0,1.1970074812967582,33.881961762261014,56.67497921862012,2.7930174563591024,0.21612635078969247,62.776392352452206,96.65835411471322
Switzerland,2018,11.4089320587933,7.420768865502739,CHE,8516341.0,532611137213.0,36.945,4.338,2953.994,5.262,44.811,62539.902666297654,36.05,66.29,0.0,0.9352843566148739,38.482425705234576,52.768139990948846,2.9416201538693616,0.18102277869965303,58.651380298687585,97.13380600392215
Switzerland,2019,10.843443722273806,6.993502815307414,CHE,8577525.0,538693495449.0,36.822,4.293,2990.816,5.185,44.477,62802.90590222704,35.28,70.57,0.0,0.8643899674082473,37.4380048179113,53.90392518067168,3.0891313589343916,0.21255491001842142,59.869632988522035,97.30763780643335
Switzerland,2020,7.286346047540078,4.555131146552004,CHE,8640582.0,525896489462.0,34.343,3.975,3025.16,4.85,41.904,60863.549406972816,36.64,68.5,0.0,0.9051094890510949,35.065693430656935,55.28467153284671,3.795620437956204,0.218978102189781,62.2043795620438,97.27007299270072
The Netherlands,2000,11.021402550091075,4.702498204904439,NLD,16058757.0,603803040978.0,172.154,10.72,8396.241,13.756,220.901,37599.61253402116,540.31,88.06,27.5721099250511,58.50556438791733,4.46286622757211,0.1589825119236884,0.011355893708834885,0.9425391778332953,3.372700431523961,7.835566659096072
The Netherlands,2001,10.640791476407916,5.744967647535903,NLD,16182705.0,620170874924.0,177.464,10.966,8573.706,13.916,225.195,38323.0661946813,541.03,92.14,27.653570653353594,58.356848274365106,4.319513783373128,0.1302365964836119,0.010853049706967658,0.9008031256783156,3.592359453006295,7.911873236379423
The Netherlands,2002,10.890120036934443,5.184125222699066,NLD,16288060.0,624424625610.0,176.738,10.851,8750.443,13.738,223.77,38336.34119778537,538.78,94.64,27.461961115807267,58.41081994928149,4.131445477599324,0.11622992392223161,0.02113271344040575,1.003803888419273,4.205409974640744,8.336855452240068
The Netherlands,2003,10.706088280060882,5.982298831328371,NLD,16366914.0,629811489833.0,180.169,11.008,8930.612,13.967,228.595,38480.77223556011,540.8,95.47,27.830732167172933,57.63066932020531,4.210746831465381,0.07332146223944695,0.03142348381690584,1.3826332879438568,4.1478998638315705,8.358646695296953
The Netherlands,2004,10.7105343047966,5.412892403872042,NLD,16425562.0,646331449347.0,182.09,11.086,9112.703,14.102,231.636,39349.122382966256,522.74,99.82,24.994990983770787,60.098176718092574,3.8268883991184133,0.0901622921258265,0.0300540973752755,1.873372069725506,5.309557202965338,9.13644560208375
The Netherlands,2005,10.971385083713852,5.394642369202434,NLD,16465707.0,664118269501.0,178.13,10.818,9290.833,13.832,227.757,40333.41960360402,511.72,98.53,23.85060387699178,58.45935248147772,4.059677255658175,0.09134273825230893,0.04059677255658175,2.1008829798031052,7.571298081802497,11.630975337460672
The Netherlands,2006,11.356773211567733,6.531220014285813,NLD,16493851.0,691453801614.0,173.279,10.506,9464.112,13.53,223.169,41921.91390682504,511.38,97.52,24.343724364232976,58.593109105824446,3.558244462674324,0.11279737489745695,0.04101722723543889,2.809680065627564,8.264971287940936,11.823215750615258
The Netherlands,2007,11.444139194139195,4.696909710410532,NLD,16531360.0,721200009128.0,173.028,10.467,9637.141,13.35,220.701,43626.17528914742,509.74,103.68,24.035493827160494,58.84452160493827,4.050925925925926,0.10609567901234568,0.038580246913580245,3.3179012345679006,7.320601851851852,11.371527777777777
The Netherlands,2008,10.826636225266363,5.369609374519485,NLD,16597259.0,737705013303.0,175.904,10.598,9813.044,13.116,217.686,44447.40021849391,494.4,106.21,22.10714621975332,59.65539967987949,3.9261839751435836,0.09415309292910273,0.03766123717164109,4.010921758779776,8.972789756143488,12.898973731287072
The Netherlands,2009,10.727258852258853,6.087898366675609,NLD,16684148.0,713986817901.0,170.433,10.215,9983.477,12.699,211.88,42794.3229645889,486.69,112.35,21.611036938139744,61.29951045838897,3.7828215398308855,0.08900756564307967,0.035603026257231864,4.076546506453049,9.639519359145527,13.422340898976415
The Netherlands,2010,9.228462709284628,6.794892144434767,NLD,16771232.0,728193221597.0,182.479,10.88,10165.955,13.278,222.691,43419.18480389514,478.15,118.1,19.127857747671463,63.78492802709569,3.3615580016934805,0.08467400508044032,0.05080440304826418,3.3784928027095686,9.47502116850127,12.836579170194751
The Netherlands,2011,11.045662100456623,4.961503034394985,NLD,16851061.0,744614396708.0,169.346,10.05,10335.302,12.346,208.04,44187.98298267391,472.3,112.64,18.989701704545457,61.67436079545454,3.6754261363636362,0.05326704545454545,0.0887784090909091,4.527698863636363,10.9375,14.612926136363638
The Netherlands,2012,10.40467516697025,5.4821889186767585,NLD,16915191.0,736942199791.0,165.752,9.799,10501.054,12.123,205.055,43566.886107936945,494.48,102.27,23.67263127016721,55.304585900068446,3.8232130634594705,0.09778038525471791,0.18578273198396403,4.869463185684952,12.193214041263325,16.01642710472279
The Netherlands,2013,9.962404870624049,6.210640986124844,NLD,16967066.0,735982982299.0,164.925,9.72,10665.979,12.01,203.779,43377.15090511229,500.6,100.56,24.472951471758154,55.75775656324582,2.873906125696102,0.10938743038981702,0.4077167859984089,5.5986475735879075,12.032617342879872,14.906523468575974
The Netherlands,2014,11.849969474969475,4.872239251083901,NLD,17030085.0,746458868661.0,157.503,9.249,10823.482,11.541,196.54,43831.77586377285,521.25,102.1,28.883447600391772,50.460333006856025,4.005876591576885,0.10773751224289912,0.7149853085210578,5.680705190989226,11.410381978452499,15.416258570029385
The Netherlands,2015,11.037240537240537,4.947490147778062,NLD,17107429.0,761083250759.0,163.958,9.584,10987.44,11.902,203.611,44488.46467572655,551.43,108.99,36.14093036058354,42.03137902559868,3.7434627030002754,0.08257638315441783,1.018442058904487,6.9272410312872745,12.560785393155335,16.30424809615561
The Netherlands,2016,11.004450583179866,5.777520819383833,NLD,17204693.0,777764090323.0,164.812,9.579,11152.252,11.906,204.847,45206.50791751995,524.57,113.96,32.30958230958231,46.0951210951211,3.474903474903475,0.08775008775008776,1.4040014040014042,7.16918216918217,12.969462969462969,16.444366444366445
The Netherlands,2017,11.172450532724506,5.623149491504781,NLD,17315376.0,800404023156.0,162.296,9.373,11314.548,11.586,200.622,46225.04432800073,489.66,116.04,27.042399172699067,49.75008617718027,2.9300241296104788,0.05170630816959668,1.8958979662185453,9.108927955877283,15.020682523267837,17.950706652878313
The Netherlands,2018,11.581944444444444,6.32496478665739,NLD,17421285.0,819300805024.0,158.264,9.085,11472.812,11.194,195.007,47028.724059333166,467.11,113.1,24.385499557913352,50.95490716180372,3.103448275862069,0.061892130857648116,3.2802829354553498,9.328028293545536,16.69319186560566,19.796640141467726
The Netherlands,2019,11.37325905292479,5.296800722693308,NLD,17537505.0,835323029559.0,152.727,8.709,11625.54,10.746,188.466,47630.665226267934,410.0,120.05,14.73552686380675,58.908788004997916,3.256976259891712,0.05830903790087465,4.498125780924616,9.587671803415244,18.992086630570597,22.24906289046231
The Netherlands,2020,8.237976782752902,2.2589917005185645,NLD,17636732.0,802861622095.0,136.974,7.766,11762.513,9.725,171.522,45522.130862735794,342.9,121.96,6.247950147589374,59.46211872745162,3.3535585437848474,0.040997048212528704,7.026894063627418,12.520498524106264,26.836667759921284,30.190226303706137
Turkey,2000,12.36976320582878,8.419579750865466,TUR,65425957.0,785054993224.0,232.934,3.56,4346.808,4.9,320.576,11999.136569358856,574.13,124.38,30.70429329474192,37.41759125261296,0.0,24.827142627432064,0.0,0.0241196333815726,25.05225920566008,25.05225920566008
Turkey,2001,13.74185692541857,7.77005900147473,TUR,66245125.0,732284634333.0,216.872,3.274,4563.681,4.673,309.57,11054.166390855176,605.29,122.24,31.42997382198953,40.66590314136126,0.0,19.641688481675395,0.0,0.04908376963350785,19.91164921465969,19.91164921465969
Turkey,2002,12.69821483533395,8.265454204420097,TUR,67048792.0,796073298321.0,224.32,3.346,4788.0,4.452,298.528,11873.04460788794,536.43,128.46,25.02724583527946,40.892106492293316,0.0,26.218278063210338,0.0,0.03892262182780632,26.436244745446054,26.436244745446054
Turkey,2003,12.699664685261395,8.390956093241677,TUR,67831735.0,848549642280.0,239.849,3.536,5027.849,5.02,340.492,12509.62609580899,524.8,139.54,23.111652572739,45.53533037121972,0.0,25.318904973484308,0.0,0.04299842339114233,25.483732263150355,25.483732263150355
Turkey,2004,12.516089860352155,7.557755318857884,TUR,68592621.0,931152861082.0,247.843,3.613,5275.692,4.847,332.467,13575.117082666953,494.22,149.75,23.00500834724541,41.58263772954925,0.0,30.771285475792986,0.0,0.04006677796327212,30.924874791318867,30.924874791318867
Turkey,2005,12.682572298325722,7.792283485856178,TUR,69329557.0,1017383777200.0,267.711,3.861,5543.402,4.878,338.159,14674.60375089372,543.59,161.63,26.72771143970798,45.46185732846625,0.0,24.475654272102954,0.0,0.037121821444038854,24.58701973643507,24.58701973643507
Turkey,2006,12.676788432267886,8.741313835778577,TUR,70045351.0,1096826103018.0,285.429,4.075,5828.832,5.135,359.684,15658.799440065623,537.48,176.25,26.468085106382976,45.781560283687945,0.0,25.100709219858157,0.0,0.07375886524822696,25.259574468085113,25.259574468085113
Turkey,2007,13.755036630036631,8.56322886302037,TUR,70750593.0,1158406990670.0,316.497,4.473,6145.33,5.48,387.689,16373.106451136035,577.8,191.52,27.89786967418546,49.6188387635756,0.0,18.718671679197996,0.0,0.18796992481203006,19.03717627401838,19.03717627401838
Turkey,2008,13.191773504273504,8.674824893727447,TUR,71562343.0,1179868355277.0,312.628,4.369,6457.958,5.343,382.37,16487.279563736476,593.54,198.37,29.09714170489489,49.74542521550638,0.0,16.771689267530373,0.0,0.4284922115239199,17.35141402429803,17.35141402429803
Turkey,2009,13.438492063492063,7.341956448455259,TUR,72464846.0,1122756788420.0,318.568,4.396,6776.526,5.533,400.912,15493.813212823223,577.02,194.81,28.58682819157127,49.33011652379241,0.0,18.459011344386838,0.0,0.7699810071351574,19.583183614804167,19.583183614804167
Turkey,2010,14.42115677321157,7.641391543972925,TUR,73346766.0,1240496805446.0,318.71,4.345,7095.236,5.421,397.616,16912.767571047374,525.05,211.18,26.067809451652618,46.47220380717871,0.0,24.528837958139974,0.0,1.3827066957098209,26.38507434416138,26.38507434416138
